industry,location,position,skillset,interviewtype,gender,candidatelocation,joblocation,interviewvenue,candidatenativelocation,permission,nomeetings,follow,alternativenumber,printout,clearvenue,callletter,expected attendance,observed attendance,marital status
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,single
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,single
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,single
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,female,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,female,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,single
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,female,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,female,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,female,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
pharmaceuticals,chennai,routine,java j2ee,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,single
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,trichy,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,no,single
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,bangalore,no,na,na,na,na,na,na,no,no,single
telecom,chennai,routine,cots developer,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,no,no,married
it,chennai,routine,java,scheduled walkin,male,chennai,chennai,chennai,cochin,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it,chennai,routine,java,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,niche,product control,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,niche,product control,scheduled walkin,female,chennai,chennai,chennai,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,niche,product control,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,niche,product control,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,niche,product control,scheduled walkin,male,chennai,chennai,chennai,pune,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,male,gurgaon,gurgaon,gurgaon,hissar,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,male,gurgaon,gurgaon,gurgaon,delhi,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,dot net,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,no,single
it products and services,gurgaon,routine,dot net,scheduled walkin,male,gurgaon,gurgaon,gurgaon,allahabad,yes,yes,yes,yes,yes,no,no,no,no,single
telecom,chennai,routine,cots,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
telecom,chennai,routine,cots,scheduled walkin,male,chennai,chennai,chennai,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
telecom,chennai,routine,cots,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
telecom,chennai,routine,cots,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
it products and services,gurgaon,routine,testing,scheduled walkin,female,gurgaon,gurgaon,gurgaon,kanpur,yes,yes,yes,yes,yes,yes,yes,yes,no,single
it products and services,gurgaon,routine,testing,scheduled walkin,female,gurgaon,gurgaon,gurgaon,lucknow,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,testing,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,testing,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
it products and services,gurgaon,routine,testing,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,testing,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,routine,testing,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,no,single
it products and services,gurgaon,routine,testing,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,not yet,yes,yes,no,not yet,yes,not sure,no,no,single
it products and services,gurgaon,routine,testing,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,not yet,not sure,yes,no,no,yes,yes,no,no,single
it products and services,gurgaon,routine,testing,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,not yet,yes,yes,no,yes,yes,no,no,no,single
it products and services,gurgaon,routine,testing,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,not yet,yes,yes,yes,no,yes,no,no,no,single
electronics,chennai,niche,"sapbo, informatica",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
electronics,chennai,niche,"sapbo, informatica",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
electronics,chennai,niche,"sapbo, informatica",scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
electronics,chennai,niche,"sapbo, informatica",scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
it,- cochin- ,routine,etl,scheduled walkin,male,- cochin- ,- cochin- ,- cochin- ,- cochin- ,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it,- cochin- ,routine,etl,scheduled walkin,female,- cochin- ,- cochin- ,- cochin- ,trivandrum,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it,- cochin- ,routine,etl,scheduled walkin,female,- cochin- ,- cochin- ,- cochin- ,- cochin- ,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it,- cochin- ,routine,etl,scheduled walkin,male,- cochin- ,- cochin- ,- cochin- ,- cochin- ,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
it,- cochin- ,routine,etl,scheduled walkin,male,- cochin- ,- cochin- ,- cochin- ,- cochin- ,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it,- cochin- ,niche,etl,scheduled walkin,female,- cochin- ,- cochin- ,- cochin- ,- cochin- ,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it,- cochin- ,niche,etl,scheduled walkin,female,- cochin- ,- cochin- ,- cochin- ,trivandrum,not yet,not sure,yes,no,not yet,yes,not sure,no,no,single
it,- cochin- ,niche,etl,scheduled walkin,male,- cochin- ,- cochin- ,- cochin- ,trivandrum,not yet,not sure,yes,yes,no,yes,yes,no,no,single
it,- cochin- ,niche,etl,scheduled walkin,male,- cochin- ,- cochin- ,- cochin- ,trivandrum,not yet,not sure,yes,no,not yet,no,yes,no,no,single
bfsi,chennai,niche,java-sas,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,niche,java-sas,scheduled walkin,male,chennai,chennai,chennai,bangalore,not yet,yes,yes,yes,not yet,yes,not sure,no,no,single
bfsi,chennai,niche,java-sas,scheduled walkin,male,chennai,chennai,chennai,chennai,not yet,yes,yes,yes,no,yes,yes,no,no,married
bfsi,chennai,niche,java-sas,scheduled walkin,female,chennai,chennai,chennai,chennai,not yet,yes,yes,yes,yes,no,not sure,no,no,single
bfsi,chennai,niche,java-sas,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java tech lead,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java tech lead,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java tech lead,scheduled walkin,male,chennai,chennai,chennai,cochin,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java tech lead,scheduled walkin,male,chennai,chennai,chennai,chennai,not yet,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java tech lead,scheduled walkin,female,chennai,chennai,chennai,chennai,not yet,yes,yes,yes,yes,yes,not sure,no,no,married
bfsi,chennai,routine,java tech lead,scheduled walkin,female,chennai,chennai,chennai,vellore,not yet,yes,yes,yes,yes,yes,yes,no,no,single
bfsi,chennai,routine,manager,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
it products and services,noida,routine,"java,sql",scheduled walkin,male,noida,noida,noida,delhi,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,routine,"java,sql",scheduled walkin,male,noida,noida,noida,allahabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,routine,"java,sql",scheduled walkin,male,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,routine,"java,sql",scheduled walkin,male,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,routine,"java,sql",scheduled walkin,female,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,no,single
it products and services,noida,routine,"java, sql",scheduled walkin,female,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,routine,"java, sql",scheduled walkin,male,noida,noida,noida,delhi,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,routine,"java, sql",scheduled walkin,male,noida,noida,noida,noida,na,na,na,na,na,na,na,uncertain,yes,single
it products and services,gurgaon,niche,hadoop,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,niche,hadoop,scheduled walkin,female,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,niche,hadoop,scheduled walkin,male,noida,noida,noida,delhi,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,niche,hadoop,scheduled walkin,male,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,niche,hadoop,scheduled walkin,female,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,niche,hadoop,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,niche,hadoop,scheduled walkin,male,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,niche,hadoop,scheduled walkin,male,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,niche,hadoop,scheduled walkin,male,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,niche,hadoop,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,gurgaon,niche,hadoop,scheduled walkin,male,gurgaon,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
it products and services,noida,niche,hadoop,scheduled walkin,male,noida,noida,noida,noida,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,ambur,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,"sccm-(network, sharepoint,ms exchange)",scheduled walkin,male,chennai,chennai,chennai,cuttack,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,sccm- desktop support,scheduled walkin,female,chennai,chennai,chennai,cuttack,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,sccm- networking,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm- desktop support,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,sccm- desktop support,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,sccm- desktop support,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,sccm – sql,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm – sharepoint,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,no,na,na,na,na,na,no,no,no,single
bfsi,chennai,routine,sccm,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,sccm,scheduled walkin,male,chennai,chennai,chennai,hyderabad,not yet,yes,yes,no,yes,yes,yes,uncertain,yes,single
bfsi,chennai,routine,production support - sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,production support - sccm,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,hyderabad,no,na,na,na,na,na,no,no,no,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,cuttack,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,chennai,na,na,na,na,na,na,na,na,yes,single
bfsi,bangalore,routine,basesas program/ reporting,scheduled walkin,male,bangalore,bangalore,bangalore,tirupati,not yet,yes,yes,yes,yes,no,yes,na,yes,married
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,allahabad,na,na,na,na,na,na,na,na,yes,married
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,hyderabad,na,na,na,na,na,na,na,na,no,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,salem,na,na,na,na,na,na,na,na,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,kolkata,na,na,na,na,na,na,na,na,no,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,cuttack,na,na,na,na,na,na,na,uncertain,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,na,na,na,na,na,na,na,uncertain,no,married
bfsi,bangalore,routine,sas,scheduled walkin,female,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,na,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,female,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,noida,yes,yes,yes,yes,yes,no,not yet,uncertain,no,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,noida,na,na,na,na,na,na,na,uncertain,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,na,na,na,na,na,na,na,uncertain,yes,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,cuttack,na,na,na,na,na,na,na,uncertain,no,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,hyderabad,no,na,na,na,na,na,na,no,no,married
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,visakapatinam,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,bangalore,routine,sas,scheduled walkin,female,bangalore,bangalore,bangalore,bangalore,na,na,na,na,na,na,na,uncertain,yes,married
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,bangalore,routine,sas,scheduled walkin,male,bangalore,bangalore,bangalore,pune,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chandigarh,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,na,na,na,na,na,na,na,uncertain,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,no,na,na,na,na,na,na,uncertain,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,cuttack,na,na,na,na,na,na,na,uncertain,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,cochin,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,visakapatinam,na,na,na,na,na,na,na,uncertain,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,na,na,na,na,na,na,na,uncertain,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,no,na,na,na,na,na,na,uncertain,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,na,na,na,na,na,na,na,uncertain,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,no,na,na,na,na,na,na,uncertain,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,no,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,cuttack,na,na,na,na,na,na,na,uncertain,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,na,na,na,na,na,na,na,uncertain,no ,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,na,na,na,na,na,na,na,uncertain,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,hyderabad,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,coimbatore,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,married
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,male,chennai,chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,single
bfsi,chennai,routine,java/j2ee/struts/hibernate,scheduled walkin,female,chennai,chennai,chennai,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,married
